Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Artists_Song
Options (feat. JID),"Doja Cat, JID",Planet Her,1nAQbHeOWTfQzbOoFrvndW,1ayV64ur8VWgc6OPtPRl1q,,2021-06-25,159160,,0.842,0.522,7,-7.844,1,0.0985,0.293,6.91e-05,0.107,0.285,132.986,"Doja Cat, JID Options (feat. JID)"
Raydar,JID,The Forever Story (Extended Version),4rJDCELWL0fjdmN9Gn4f4g,3utisM1p90YUtH7yjXyrrY,,2022-10-31,204909,,0.596,0.59,4,-7.625,0,0.38,0.0582,3.26e-06,0.103,0.453,156.924,JID Raydar
"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)","Dreamville, Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy, Ski Mask The Slump God",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,5WnfnSpuNEGXyEt78PBA6d,,2019-07-05,217867,,0.642,0.647,7,-6.312,0,0.428,0.517,0.0,0.0649,0.664,120.749,"Dreamville, Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy, Ski Mask The Slump God Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)"
Workin Out,JID,DiCaprio 2,2oI6gtIXrvNiL2VEMmj5kY,46Lx5epWOQBA3J86ovnxmV,,2018-11-26,226859,,0.818,0.57,10,-8.067,0,0.285,0.384,0.000102,0.19,0.561,126.938,JID Workin Out
On Sight,"Free Nationals, JID, Kadhja Bonet, MIKNNA",Free Nationals,53oqFs4q8sfqH6IPiyleEN,5WiShbQYrJnoG7mD961IKY,,2019-12-13,249454,,0.707,0.663,2,-7.548,0,0.0908,0.276,0.000387,0.693,0.712,94.965,"Free Nationals, JID, Kadhja Bonet, MIKNNA On Sight"
Stars (feat. Yasiin Bey),"JID, Yasiin Bey",The Forever Story (Extended Version),4rJDCELWL0fjdmN9Gn4f4g,1SsbAUqPSt20PhHAuVSDNu,,2022-10-31,258245,,0.495,0.59,10,-10.506,0,0.299,0.393,0.0,0.249,0.384,117.745,"JID, Yasiin Bey Stars (feat. Yasiin Bey)"
Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),"Dreamville, JID, J. Cole, Kenny Mason, Sheck Wes",D-Day: A Gangsta Grillz Mixtape,3tFjhFPqGhhLrCULnPu7Wy,1BzXvBpIFWJgu0P8P6xmP4,,2022-03-31,309323,,0.671,0.857,7,-5.435,1,0.292,0.266,0.0,0.668,0.597,118.574,"Dreamville, JID, J. Cole, Kenny Mason, Sheck Wes Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes)"
NEVER,JID,The Never Story,1gPqbxhs90kppgOVxGOPzd,7hsulgRNgbyczeAg8tChCB,,2017-03-10,241682,,0.594,0.645,1,-7.45,1,0.315,0.0287,1.66e-05,0.0668,0.205,103.974,JID NEVER
Off Deez (with J. Cole),"JID, J. Cole",DiCaprio 2,2oI6gtIXrvNiL2VEMmj5kY,3JAeYOjyJodI4PRs44lx2l,,2018-11-26,213358,,0.836,0.579,9,-6.164,1,0.243,0.00207,0.0,0.11,0.431,85.486,"JID, J. Cole Off Deez (with J. Cole)"
Can’t Punk Me (feat. EARTHGANG),"JID, EARTHGANG",The Forever Story (Extended Version),4rJDCELWL0fjdmN9Gn4f4g,2H2l7zo9EqtqxFr8R8N8Zg,,2022-10-31,203378,,0.616,0.581,1,-6.637,1,0.516,0.186,0.0,0.116,0.676,82.812,"JID, EARTHGANG Can’t Punk Me (feat. EARTHGANG)"
Bruuuh (with Denzel Curry) - Remix,"JID, Denzel Curry",Bruuuh (with Denzel Curry) [Remix],2VBF1VUAfb250CHkaReyAz,5LghBGmNUUwI2BvX2boIdK,,2021-02-05,206446,,0.813,0.621,9,-9.273,1,0.209,0.0144,4.03e-05,0.0793,0.377,112.101,"JID, Denzel Curry Bruuuh (with Denzel Curry) - Remix"
EdEddnEddy,JID,The Never Story,1gPqbxhs90kppgOVxGOPzd,4vmqU3xlzuhxtaeXrtAX1F,,2017-03-10,140512,,0.769,0.421,0,-9.6,1,0.421,0.141,0.00707,0.389,0.326,157.964,JID EdEddnEddy
Half Doin Dope (with BabyTron feat. Lil Yachty),"JID, BabyTron, Lil Yachty",BlakkBoyz present Half Doin Dope/Van Gogh,19BajLbOujVKO4BPCTIzoc,1J0O3RqCeoMcXbayQZDZXL,,2023-09-01,208929,,0.62,0.737,1,-5.901,1,0.354,0.0551,0.0,0.747,0.919,134.958,"JID, BabyTron, Lil Yachty Half Doin Dope (with BabyTron feat. Lil Yachty)"
Smoke Break-Dance (feat. JID),"Mick Jenkins, JID",The Patience,1R7oXtXCQEI7GDujxImL87,3EcqaLV76JnvSQOInAmdXv,,2023-08-18,175751,,0.893,0.657,9,-7.054,0,0.0633,0.0932,2.19e-06,0.0786,0.817,119.957,"Mick Jenkins, JID Smoke Break-Dance (feat. JID)"
Scatter Brain (feat. Ludacris & JID),"Conway the Machine, Ludacris, JID",La Maquina,35C2QYq4OgkEXETksStyzz,4w7lBzX0EcDuy8tQLQvjC2,,2021-04-16,209118,,0.855,0.478,1,-8.698,1,0.107,0.0684,0.0,0.111,0.355,135.987,"Conway the Machine, Ludacris, JID Scatter Brain (feat. Ludacris & JID)"
8701,"JID, 6LACK",The Never Story,1gPqbxhs90kppgOVxGOPzd,0gmYtRyuvRKpd6cCApSDTh,,2017-03-10,111810,,0.547,0.636,4,-8.739,0,0.443,0.112,1.01e-05,0.142,0.416,173.961,"JID, 6LACK 8701"
Mamas PrimeTime,"Westside Gunn, JID, Conway the Machine, Cartier A Williams",And Then You Pray For Me,3CXoPCQuBb7kP9vEFcfXKU,5DBkCzSGttobRr6ApIEd4f,,2023-10-13,299568,,0.642,0.833,1,-6.637,1,0.3,0.231,3.16e-06,0.0879,0.515,153.384,"Westside Gunn, JID, Conway the Machine, Cartier A Williams Mamas PrimeTime"
LO TENGO,"Trueno, JID",Lo Tengo,5HZh2hBhcjb55tiTWqOmdU,5ynDRNBqzffgtqSSxuIovs,,2022-11-24,167443,,0.765,0.735,11,-3.628,0,0.215,0.345,0.0,0.197,0.674,98.707,"Trueno, JID LO TENGO"
Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,"Dreamville, JID, EARTHGANG, Buddy, Guapdad 4000",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,2gtFMLjQpCTGekMi4oXZxN,,2019-07-05,123413,,0.8,0.826,1,-3.198,1,0.107,0.0706,4.76e-06,0.181,0.241,148.021,"Dreamville, JID, EARTHGANG, Buddy, Guapdad 4000 Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude"
Extinct,"REASON, Isaiah Rashad, JID",New Beginnings,3wzeXReoE5Ul6ZMLvkAnHw,70hDklZStSazrExPjHJPfR,,2020-10-09,222249,,0.63,0.694,2,-6.593,1,0.313,0.419,0.0,0.134,0.44,91.749,"REASON, Isaiah Rashad, JID Extinct"
Ma Boy (with JID & Lute),"Dreamville, JID, Lute",Creed III: The Soundtrack,4V6qjHa2otWYkYHB6bdO1S,3JbFiK22Q0bfFzzIG1pYVy,,2023-03-03,167000,,0.883,0.807,1,-5.517,1,0.129,0.02,0.000184,0.113,0.461,138.058,"Dreamville, JID, Lute Ma Boy (with JID & Lute)"
All Bad,"JID, Mereba",The Never Story,1gPqbxhs90kppgOVxGOPzd,0G6ExlA2fcJIDGoayswUNT,,2017-03-10,291760,,0.538,0.238,11,-14.541,1,0.316,0.854,0.0482,0.11,0.507,78.881,"JID, Mereba All Bad"
"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)","Dreamville, J. Cole, JID, Cozz, EARTHGANG, Smino, Buddy",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,1KbCc89SxYma4BnBChkJBs,,2019-07-05,210467,,0.525,0.725,7,-5.318,1,0.629,0.529,0.0,0.598,0.693,175.63,"Dreamville, J. Cole, JID, Cozz, EARTHGANG, Smino, Buddy 1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)"
Off Da Zoinkys,JID,DiCaprio 2,2oI6gtIXrvNiL2VEMmj5kY,0l7uQ6vQcYxjqbjRbDH2HW,,2018-11-26,208569,,0.708,0.632,7,-7.491,1,0.475,0.133,0.0,0.621,0.373,137.981,JID Off Da Zoinkys
Not My Problem (feat. JID),"Dua Lipa, JID",Future Nostalgia (The Moonlight Edition),0JeyP8r2hBxYIoxXv11XiX,69GVTnxGmUlF2ymLPL2CEp,,2021-02-11,143176,,0.695,0.732,0,-3.308,1,0.317,0.442,0.0,0.428,0.802,107.926,"Dua Lipa, JID Not My Problem (feat. JID)"
Baguetti (with JID & Kenny Beats),"Smino, JID, Kenny Beats",Baguetti (with JID & Kenny Beats),692sDiMDjKQpNM67yO8HLn,3DcL8FXLA9iKwqnyj9POLt,,2020-07-21,180765,,0.788,0.513,7,-9.56,1,0.535,0.418,0.0,0.125,0.663,70.08,"Smino, JID, Kenny Beats Baguetti (with JID & Kenny Beats)"
Soho (feat. JID),"WESTSIDE BOOGIE, JID",Everythings For Sale,14drLk9rMpA7GPk1MRvRE5,35Rbqn962gEydsN1VKOC3T,,2019-01-25,133307,,0.792,0.603,5,-7.216,0,0.362,0.252,0.0,0.08,0.515,137.088,"WESTSIDE BOOGIE, JID Soho (feat. JID)"
WATERBOYZ (with JID & J. Cole),"EARTHGANG, JID, J. Cole",GHETTO GODS,2NwAbsKSl0jrpFw7nyeX8v,1KyXCd04yHni5pMGFwgzuE,,2022-02-25,303400,,0.842,0.657,6,-4.349,0,0.224,0.00428,0.0,0.112,0.707,140.057,"EARTHGANG, JID, J. Cole WATERBOYZ (with JID & J. Cole)"
HOME - Remix,"Mike Dimes, JID",HOME (Remix),1XICstMIOhkW04lNgZ1QuD,3K2bwOFxBVT4oMGQrj2nho,,2022-06-07,195160,,0.882,0.571,0,-5.541,0,0.231,0.175,0.0,0.303,0.406,117.973,"Mike Dimes, JID HOME - Remix"
Hereditary,JID,The Never Story,1gPqbxhs90kppgOVxGOPzd,0fK60qLRIpyT05TXzoSBY0,,2017-03-10,243206,,0.491,0.551,7,-12.332,1,0.358,0.466,1.94e-05,0.199,0.361,154.992,JID Hereditary
Skrawberries (feat. BJ The Chicago Kid),"JID, BJ The Chicago Kid",DiCaprio 2,2oI6gtIXrvNiL2VEMmj5kY,076jPFqxYEu1me4zsTBWJ0,,2018-11-26,218892,,0.613,0.77,6,-4.197,0,0.209,0.0951,0.0,0.076,0.505,80.969,"JID, BJ The Chicago Kid Skrawberries (feat. BJ The Chicago Kid)"
All I Feel Is Rain (feat. JID),"Khalid, JID",Scenic Drive (The Tape),5HBwLKK7l3N8fovxDlTBpE,1cH4Hlu7R2jiN5l6bvvsvT,,2021-12-03,204507,,0.64,0.659,2,-8.307,0,0.0492,0.116,0.0,0.648,0.569,88.933,"Khalid, JID All I Feel Is Rain (feat. JID)"
Garden Party,"Masego, Big Boi, JID",Garden Party,7p0R9IR7TOzFe7rENEKQn9,7166FiVEnGCG27MITo4kXC,,2021-10-06,229026,,0.38,0.793,9,-5.887,0,0.467,0.303,0.0,0.335,0.529,174.007,"Masego, Big Boi, JID Garden Party"
"MAYNARD VIGNETTE [Feat. T.I., JID, Jacquees]","Killer Mike, T.I., Jacquees, JID","MAYNARD VIGNETTE [Feat. T.I., JID, and Jacquees]",60JfsbLNllrEy2zwjO2qzL,4H8RhDIpZidT57dKw30k1C,,2023-09-08,288018,,0.537,0.525,0,-9.024,1,0.297,0.403,0.0,0.27,0.12,139.39,"Killer Mike, T.I., Jacquees, JID MAYNARD VIGNETTE [Feat. T.I., JID, Jacquees]"
"Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]","Denzel Curry, 6LACK, Rico Nasty, JID, Jasiah, Kitty Ca$h, Powers Pleasant",Melt My Eyez See Your Future,7KtyUeiJidoZO0ybxBXw0Q,1InX2gJz9jvp4tLOc84DWe,,2022-03-25,264613,,0.405,0.707,5,-7.586,0,0.111,0.0929,2.96e-06,0.348,0.327,80.666,"Denzel Curry, 6LACK, Rico Nasty, JID, Jasiah, Kitty Ca$h, Powers Pleasant Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]"
Reaper (feat. JID),"Boombox Cartel, JID",Reaper (feat. JID),0jmZxsfDKqkjBLiFytB3gg,1KzGwlHu27TUfH3gF1RFAa,,2021-05-07,164800,,0.601,0.815,1,-3.741,1,0.328,0.0113,0.0,0.0933,0.265,149.973,"Boombox Cartel, JID Reaper (feat. JID)"
Big Black Truck (with JID),"Dreamville, JID",Revenge Of The Dreamers III: Director's Cut,5PerfGh9Smd6XjwkxpmL4V,2pQUmVMJiuGx3Dh0daDcJz,,2020-01-16,152973,,0.607,0.48,9,-7.833,1,0.635,0.451,0.0,0.357,0.142,171.332,"Dreamville, JID Big Black Truck (with JID)"
Barry From Simpson (with JID feat. 2 Chainz & Young Nudy),"Dreamville, JID, 2 Chainz, Young Nudy",D-Day: A Gangsta Grillz Mixtape,3tFjhFPqGhhLrCULnPu7Wy,4m3u9rV6KkVemoL5NFqXem,,2022-03-31,197535,,0.746,0.52,1,-6.687,1,0.423,0.104,0.0,0.301,0.445,126.983,"Dreamville, JID, 2 Chainz, Young Nudy Barry From Simpson (with JID feat. 2 Chainz & Young Nudy)"
SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],"Denzel Curry, JID",TA13OO,6idVoBWP2mt1qoMtASm3gc,6b4A1mLzePAHGn3XCicLAe,,2018-07-27,236107,,0.66,0.784,6,-7.696,1,0.285,0.0806,0.0,0.113,0.642,157.991,"Denzel Curry, JID SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D]"
Novacane,Frank Ocean,Novacane,3RYdEXhGHojkTILUdtnRVJ,4osgfFTICMkcGbbigdsa53,,2011-01-01,302347,,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,Frank Ocean Novacane
Streets,Doja Cat,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,60ynsPSSKe6O3sfwRnIBRf,,2019-11-07,226987,,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,Doja Cat Streets
Everything Is Yours,Kehlani,SweetSexySavage (Deluxe),4B4in9QlrlYWSHlYSRebdC,0wrEpbtamvQTLIjDFkVQSl,,2017-01-27,200621,,0.608,0.466,6,-7.268,0,0.286,0.326,0.0,0.099,0.307,91.947,Kehlani Everything Is Yours
In Too Deep (feat. Kiana Ledé),"Jacob Collier, Kiana Ledé",Djesse Vol. 3,33cj3kzLqVOg9zvy69Wrc8,3nGhp4FuIaitNYn4s7XHaX,,2020-08-14,232707,,0.661,0.29,9,-14.568,1,0.0453,0.605,0.0096,0.0629,0.13,151.887,"Jacob Collier, Kiana Ledé In Too Deep (feat. Kiana Ledé)"
Not You Too (feat. Chris Brown),"Drake, Chris Brown",Dark Lane Demo Tapes,6OQ9gBfg5EXeNAEwGSs6jK,3Q4gttWQ6hxqWOa3tHoTNi,,2020-05-01,269680,,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,"Drake, Chris Brown Not You Too (feat. Chris Brown)"
Count Me In (with Kiana Ledé),"THEY., Kiana Ledé",Count Me In (with Kiana Ledé),65NQgtjY4po7Ge313WrkA0,2zLLUKyL10JBXPqUS7e7Ne,,2021-02-24,194480,,0.643,0.676,5,-7.351,0,0.0441,0.362,5.99e-06,0.125,0.409,130.028,"THEY., Kiana Ledé Count Me In (with Kiana Ledé)"
alone,Ambré,alone / the catch up,2QRf3UXAEnvnXwbwYYiX8I,5YKG3B8N60T4f9ObVN0h1H,,2020-12-10,175077,,0.723,0.491,5,-10.568,0,0.0789,0.703,0.000159,0.193,0.579,99.99,Ambré alone
7:00,Bryson Tiller,A N N I V E R S A R Y (Deluxe),272GPDEjWzJtyZfHDWFXBy,7LJZyNjN5U0LdYSBQ9hlLz,,2021-02-26,188293,,0.685,0.572,0,-5.685,0,0.147,0.11,0.0,0.183,0.275,117.336,Bryson Tiller 7:00
my mine,Jhené Aiko,Sailing Soul(s),6zp8MKrhIwSdZojADmIDim,2B8Y5LaNSEkuB3LA9okArd,,2021-03-19,241773,,0.608,0.659,9,-7.704,0,0.19,0.511,0.0,0.348,0.773,147.759,Jhené Aiko my mine
You,"Belly, Kehlani",Another Day In Paradise,5nzfqNZrBUrlymfcwr3Bep,41acFV8AQ4hBan85BEY5ql,,2016-05-27,264080,,0.658,0.7,5,-1.974,0,0.074,0.641,0.0,0.155,0.531,96.011,"Belly, Kehlani You"
Own It,Drake,Nothing Was The Same (Deluxe),2gXTTQ713nCELgPOS0qWyt,3ptQ2qKjiGOIW1USCFXVtT,,2013-01-01,251973,,0.654,0.342,8,-11.305,0,0.101,0.0487,3.37e-05,0.313,0.294,103.064,Drake Own It
Just Might (with PARTYNEXTDOOR),"Summer Walker, PARTYNEXTDOOR",Over It,1gdysQW3m9f0KCDMn0oY6X,6UmIpeMZXD9jtUZyba8ABF,,2019-10-04,205732,,0.634,0.366,7,-7.925,1,0.0867,0.641,2.53e-06,0.106,0.152,104.925,"Summer Walker, PARTYNEXTDOOR Just Might (with PARTYNEXTDOOR)"
Bullshit (with Summer Walker),"Young Rog, Summer Walker",Bullshit (with Summer Walker),5810GNyLIRJFqgG9YlvmsZ,4Pu1aCH45nTWtg6Df0pmzy,,2021-02-05,178991,,0.77,0.611,11,-7.454,1,0.0348,0.00169,0.0135,0.111,0.896,139.983,"Young Rog, Summer Walker Bullshit (with Summer Walker)"
Smoke Break (feat. Future),"Chance the Rapper, Future",Coloring Book,71QyofYesSsRMwFOTafnhB,1Uq3IOIy1CUlHUgP6vWpum,,2016-05-27,226494,,0.705,0.453,3,-8.174,1,0.196,0.257,0.0,0.143,0.283,124.942,"Chance the Rapper, Future Smoke Break (feat. Future)"
Over My Dead Body,Drake,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,2Gnsof1hvZzjE1xdLRpjtf,,2011-11-15,272573,,0.489,0.57,1,-10.291,1,0.306,0.759,2.1e-06,0.179,0.584,185.516,Drake Over My Dead Body
Be Quiet (feat. Kiana Ledé),"Tone Stith, Kiana Ledé",FWM,02lsNtAHGwFmDToftNBfcI,35kIFc8JO1jth3ispxZLIg,,2021-06-11,173267,,0.691,0.463,7,-7.355,0,0.0928,0.193,1.92e-06,0.105,0.22,88.913,"Tone Stith, Kiana Ledé Be Quiet (feat. Kiana Ledé)"
LOST YOU,Snoh Aalegra,LOST YOU,3DMw1U0phfSBMkmO6pI5eF,0Gmjaje0sMUwD5mIHlhlfs,,2021-06-21,177720,,0.426,0.47,5,-8.097,0,0.0755,0.528,0.000882,0.112,0.45,86.508,Snoh Aalegra LOST YOU
Ur Best Friend (with Kehlani),"Kiana Ledé, Kehlani",Ur Best Friend,5vQaqB1ZfaOW6BSEGuQ8HC,1gsYCXkisSnnjBb3qwYZoc,,2021-07-23,182858,,0.565,0.531,2,-6.09,1,0.197,0.497,1.94e-06,0.102,0.237,129.424,"Kiana Ledé, Kehlani Ur Best Friend (with Kehlani)"
4th Baby Mama,Summer Walker,Still Over It,4lPqFAvgmG97pxyxQsyCQx,3WSBP6JEf4Y2aKD2swQ8AG,,2021-11-05,225000,,0.874,0.348,9,-9.643,1,0.0767,0.339,8.6e-06,0.116,0.151,111.98,Summer Walker 4th Baby Mama
Right My Wrongs,Bryson Tiller,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,5rgrBsAFYMun6yhtnLKRPz,,2015-10-02,249320,,0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609,Bryson Tiller Right My Wrongs
Furthest Thing,Drake,Nothing Was The Same (Deluxe),5mz0mJxb80gqJIcRf9LGHJ,6E1ILfm6wNkA6kautk3mQP,,2013-01-01,267373,,0.484,0.78,9,-5.264,0,0.135,0.147,0.0,0.057,0.271,137.101,Drake Furthest Thing
Next To You,Bryson Tiller,A N N I V E R S A R Y,5KpXxX7OUDXRs25qLyN8NA,2SSyJ6hTS0JeHTg63wVDZ7,,2020-10-02,190144,,0.639,0.439,8,-8.425,1,0.0601,0.0375,3.56e-06,0.0699,0.559,141.408,Bryson Tiller Next To You
Shut It Down,"Drake, The-Dream",Thank Me Later,6jlrjFR9mJV3jd1IPSplXU,3d8PDk3B4am5c6TsUCznUW,,2010-01-01,419307,,0.59,0.434,9,-9.298,0,0.069,0.411,0.0,0.0979,0.399,119.905,"Drake, The-Dream Shut It Down"
Can I,Kehlani,It Was Good Until It Wasn't,6ROLwnmW9pOioLned0DaP3,0uDdI4fAXCuNhQbmxENdsO,,2020-05-08,167810,,0.574,0.791,1,-3.752,1,0.11,0.419,0.0,0.0982,0.612,119.537,Kehlani Can I
Session 32,Summer Walker,Session 32,1q6DMLVcuKBfYpfJ1KWtKh,2ktg2oZDyFAX3iY1QNkXl5,,2018-04-05,98027,,0.574,0.123,1,-13.959,1,0.196,0.894,0.00111,0.118,0.117,115.431,Summer Walker Session 32
SWV (with NO1-NOAH),"Summer Walker, NO1-NOAH",Life On Earth - EP,0MJ0Sjfn5PCa4kpUbU31JR,4ii5S0UcGpdAANl098llgB,,2020-07-10,182373,,0.691,0.314,10,-9.715,0,0.0653,0.38,0.00118,0.115,0.365,117.015,"Summer Walker, NO1-NOAH SWV (with NO1-NOAH)"
2AM,SZA,Ctrl (Deluxe),6FKP2O0oOvZlDkF0gyTjiJ,3vZGtceCbJVh5aDT4XhE0p,,2022-06-09,242823,,0.504,0.267,9,-13.678,0,0.406,0.438,0.0,0.141,0.392,83.966,SZA 2AM
Throw It Away,Summer Walker,Still Over It,4lPqFAvgmG97pxyxQsyCQx,21DN44aYlSoyfOQcboC0IP,,2021-11-05,151714,,0.645,0.658,0,-8.517,0,0.0653,0.266,1.82e-05,0.128,0.53,139.968,Summer Walker Throw It Away
Liability,Drake,"Honestly, Nevermind",3cf4iSSKd8ffTncbtKljXw,2vy9Ry1TNjCD85TiCbTz0r,,2022-06-17,237933,,0.557,0.706,0,-6.592,1,0.0649,0.268,0.0,0.132,0.582,105.013,Drake Liability
Escape From LA,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj,1sOW4PuG5X3Ie3EXUhAopJ,,2020-03-20,355960,,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,The Weeknd Escape From LA
SUNDOWN (feat. Justin Bieber),"BEAM, Justin Bieber",ALIEN,6To6T5lr8PLhCQ8ik3vPdv,7J9UCy56nirwKuf1IMYtE1,,2022-02-04,223161,,0.612,0.42,11,-8.964,1,0.0838,0.135,0.0,0.109,0.265,124.633,"BEAM, Justin Bieber SUNDOWN (feat. Justin Bieber)"
Amazing.,Kiana Ledé,KIKI (Deluxe),39hdawySriH7efjFpv9v3q,4t1H9wjYMBxu5itruGtOxP,,2020-10-23,197712,,0.453,0.209,3,-10.489,1,0.168,0.897,8.63e-05,0.0853,0.325,72.846,Kiana Ledé Amazing.
The Color Violet,Tory Lanez,Alone At Prom,5Gm2XKBgnlzd6qTi7LE1z2,3azJifCSqg9fRij2yKIbWz,,2021-12-10,226467,,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,Tory Lanez The Color Violet
Dreaming of Me,SiR,November,5zdFKRmlSDwAMZ5NFVGbx9,6NueIkCzLhp4rXpNAiXDdh,,2018-01-19,216500,,0.537,0.55,7,-6.122,0,0.0815,0.484,0.0,0.126,0.312,135.764,SiR Dreaming of Me
I Believed It (feat. Mac Miller),"dvsn, Ty Dolla $ign, Mac Miller",Cheers to the Best Memories,1WNwlBvoohUFZcJt3uLrd4,0BKuCr5M2nggLQnUjllayK,,2021-08-20,246610,,0.524,0.699,1,-5.559,0,0.0462,0.303,0.0,0.769,0.703,145.191,"dvsn, Ty Dolla $ign, Mac Miller I Believed It (feat. Mac Miller)"
Love Again,"Brandy, Daniel Caesar",B7,3qrqjSJilAHhhCYeSr7pD7,4zxcKfH4FcsMz3YitP2gG0,,2020-07-31,214760,,0.432,0.472,7,-5.383,0,0.114,0.415,2.06e-06,0.097,0.509,77.35,"Brandy, Daniel Caesar Love Again"
UNPREDICTABLE,"DESTIN CONRAD, Kiana Ledé",UNPREDICTABLE,4FlLFmeikHa7syfabGqL0k,37ahk4lY6MT9jibtVmvYAH,,2022-04-05,189921,,0.65,0.45,0,-8.635,0,0.176,0.165,2.98e-05,0.17,0.301,133.671,"DESTIN CONRAD, Kiana Ledé UNPREDICTABLE"
IN THE AIR,DESTIN CONRAD,COLORWAY,4cGY0jqWYTCIPwQRXHgKvy,4TLJNON6mZLpfZX3g4Oh8B,,2021-03-05,136696,,0.794,0.389,8,-6.132,1,0.0545,0.0375,0.00194,0.109,0.259,114.92,DESTIN CONRAD IN THE AIR
Out Loud (feat. Kehlani),"Syd, Kehlani",Broken Hearts Club,04xudYiCT2xyEVfF5Ov14Y,0P11qKeHWhUy0rDPeY8dyB,,2022-04-08,203037,,0.565,0.364,6,-9.512,1,0.2,0.328,0.0,0.108,0.527,155.705,"Syd, Kehlani Out Loud (feat. Kehlani)"
EX,Kiana Ledé,Myself,4EhEkDClVOByI6FzYxfvlc,75kPv2ONogrKsnSKF1TAne,,2019-06-07,222347,,0.767,0.526,0,-6.991,1,0.238,0.2,0.0,0.111,0.44,73.437,Kiana Ledé EX
Plenty More.,Kiana Ledé,KIKI,6UmILTxwjM8sME3wbsZgQh,7ELEV9fgYGdOOvtRfzOQfq,,2020-04-03,208747,,0.503,0.329,6,-8.088,1,0.0348,0.783,6.32e-05,0.119,0.25,159.123,Kiana Ledé Plenty More.
Mood (feat. Zacari),"SiR, Zacari",Chasing Summer,5zUDvKAyEKkrhYLWJJWGPQ,4eULGB0zI7NIdV2KjWbbiZ,,2019-08-30,191360,,0.599,0.686,8,-5.951,1,0.0422,0.0177,0.00105,0.0929,0.663,148.009,"SiR, Zacari Mood (feat. Zacari)"
Bria's Interlude (feat. Omarion),"Drake, Omarion",So Far Gone,1LShhEEKRT5MNPcO7jtYHh,4i3GraNMzBKze1WsVl38DS,,2009,139575,,0.49,0.507,2,-6.205,0,0.0849,0.209,0.00104,0.119,0.237,147.037,"Drake, Omarion Bria's Interlude (feat. Omarion)"
That's Why I Love You (feat. Sabrina Claudio),"SiR, Sabrina Claudio",Chasing Summer,5zUDvKAyEKkrhYLWJJWGPQ,3Ku9kSWtDQPC8bSWpHR7z0,,2019-08-30,241747,,0.64,0.496,3,-6.077,0,0.284,0.333,0.0,0.13,0.547,119.849,"SiR, Sabrina Claudio That's Why I Love You (feat. Sabrina Claudio)"
No Love (with SZA),"Summer Walker, SZA",Still Over It,4lPqFAvgmG97pxyxQsyCQx,08SB2OtZkaliju77WYEKxk,,2021-11-05,231498,,0.707,0.618,1,-5.825,0,0.19,0.17,0.0,0.293,0.517,133.876,"Summer Walker, SZA No Love (with SZA)"
Want U Around (feat. Ruel),"Omar Apollo, Ruel",Apolonio,7HlxxaJOHK0ArY4Ae4Qfc7,1Qu24vc8msUVLcMZWa4k1x,,2020-10-16,247720,,0.571,0.443,0,-6.76,1,0.0451,0.3,6.95e-06,0.101,0.621,143.923,"Omar Apollo, Ruel Want U Around (feat. Ruel)"
